country,date,protest_event,abuse,accident,aid,alcohol,allah,arrest,attack,bank,bankrupt,bombing,border,boss,broken,budget,business,certificate,children,church,clean_air,closed,community,construction,cost,court,credit_card,crew,crime,crops,curfew,currency,dating,debt,destroy,devalue,discriminate,drought,economic,economy,education,election,electricity,ethnic,exclude,expensive,export,family,flood,food,gamble,gambling,gas,gay,gender,god,government,grievance,health,healthcare,holiday,homosexual,house,housing,identity,import,industry,inflation,interest_rate,internet,invest,jobs,kill,language,license,loans,lottery,luxury,marriage,medicine,men,military,mobilize,mosque,move_out,moving,natural_disaster,no_work,official,open,organize,passport,pension,petrol,police,polls,pollution,porn,prison,property,prosecute,protest,race,ration,real_estate,reform,regulate,religion,rent,retire,riot,roads,sanitation,savings,services,sex,sharia,shortage,shutdown,sick,sports,stock,syndicate,target,tariff,tax,temple,terror,terrorist,ticket,unemploy,unemployment,union,violation,violence,visa,vote,water,wedding,wife,women,work,workers,youth,anger,angry,anxious,bored,boring,confident,depress,depression,happy,nervous,sad,stress
Gabon,2016-11-01,no,4,9,1,2,5,0,5,8,0,0,0,7,16,10,6,5,2,2,0,0,3,8,8,18,0,5,6,0,0,1,1,0,0,0,0,0,2,3,4,6,0,0,0,0,2,4,0,8,0,0,9,22,0,21,0,0,2,0,3,0,11,0,0,2,3,1,0,11,18,3,4,6,2,1,11,2,8,5,3,1,0,0,0,2,0,0,1,5,0,6,0,2,14,3,2,66,2,1,0,0,2,0,7,0,0,1,8,0,0,0,0,0,5,38,0,0,0,0,7,3,0,18,0,2,5,0,0,2,0,0,5,7,2,12,5,8,3,7,20,9,0,2,0,8,0,0,0,0,0,3,10,0,8,4
Gabon,2016-12-01,no,2,8,0,0,4,0,7,5,0,0,0,6,5,15,8,0,1,3,0,0,2,8,6,18,0,5,9,0,0,2,1,0,10,0,0,0,1,3,4,13,0,0,0,0,2,8,0,7,38,0,5,19,0,13,1,0,6,0,0,0,8,0,0,1,2,3,0,9,0,4,4,7,2,0,4,2,3,2,4,0,0,0,0,0,0,0,2,5,0,3,0,2,16,0,4,41,4,0,0,0,2,0,0,0,0,5,5,0,0,0,0,0,7,31,0,0,0,3,6,4,0,18,0,1,6,0,0,2,0,0,7,10,2,11,7,4,3,14,11,6,0,0,0,0,0,0,0,0,0,2,8,0,11,1
Gabon,2017-01-01,no,1,8,0,2,6,0,2,12,0,0,0,4,0,15,5,4,1,4,0,0,2,10,4,14,0,3,8,0,0,2,1,0,10,0,0,0,1,5,3,7,0,0,0,0,2,7,0,5,0,0,2,21,0,15,1,0,2,0,3,0,12,0,0,2,0,4,0,7,25,3,4,5,2,0,4,9,7,2,2,0,0,0,0,0,0,0,1,3,0,5,7,0,10,0,2,52,7,3,0,0,2,0,0,0,0,9,0,0,0,0,0,0,5,35,0,0,0,0,11,5,0,33,0,1,4,0,0,2,0,0,10,7,5,11,3,4,3,13,12,4,0,2,2,7,0,0,0,0,0,2,12,0,0,4
Gabon,2017-02-01,yes,0,19,1,0,7,0,11,11,0,0,0,5,5,14,7,3,3,2,0,0,1,10,5,14,0,3,8,0,0,2,2,0,5,0,0,0,4,4,3,1,0,0,0,0,1,7,0,5,35,0,6,19,0,17,1,0,1,0,6,0,7,0,0,0,1,0,0,8,8,6,3,5,2,1,4,2,5,3,3,0,0,0,0,1,0,0,5,8,0,4,5,5,10,0,1,58,3,2,0,0,1,5,6,0,0,8,0,0,0,0,0,0,7,28,0,0,9,0,5,7,0,16,0,1,3,0,0,1,0,0,7,0,6,14,2,5,4,16,6,6,0,1,2,7,0,0,0,0,0,1,8,0,5,4
Gabon,2017-03-01,yes,2,10,1,0,4,0,7,8,0,0,0,3,0,13,4,6,2,2,0,0,1,9,8,14,0,3,12,0,0,3,1,0,16,0,0,0,4,3,2,4,0,0,0,0,1,5,0,5,0,0,6,16,0,3,0,0,6,0,3,0,5,0,7,3,1,1,0,8,27,5,7,3,3,0,3,3,3,0,3,2,0,0,0,3,0,0,2,6,0,5,2,3,22,0,8,57,9,1,0,0,2,14,0,0,0,8,8,0,0,0,0,0,5,28,0,0,0,3,9,6,0,0,0,2,3,2,0,3,0,0,9,8,8,15,2,4,4,14,14,8,0,1,2,4,0,0,0,0,0,5,11,0,0,6
Gabon,2017-04-01,no,3,5,0,0,5,0,3,10,0,0,0,5,15,12,6,4,2,1,0,0,1,11,6,19,0,3,8,0,0,2,2,0,0,0,0,0,2,0,4,4,0,0,0,0,3,8,0,6,0,0,12,19,0,14,1,0,2,0,0,0,8,0,0,3,1,1,0,7,0,4,3,4,2,1,0,3,4,2,5,0,0,0,0,0,0,0,1,6,0,3,0,5,18,0,5,52,5,2,0,0,4,3,0,0,0,11,0,0,0,0,0,0,7,26,0,0,9,5,6,7,0,0,0,2,3,0,0,0,0,0,10,7,8,13,4,4,3,12,12,3.5,0,0,2,11,0,0,0,0,0,2,9,0,5,3
Gabon,2017-05-01,yes,2,4,0,4,5,0,3,7,0,0,0,6,0,14,9,6,3,1,0,0,2,13,11,9,0,9,9,0,0,2,1,0,0,0,0,0,1,0,3,7,0,0,0,0,3,4,0,16,0,0,6,22,0,17,1,0,1,0,0,0,11,0,0,3,1,0,0,8,0,3,3,4,2,0,1,3,3,5,3,0,0,0,0,0,0,0,3,2,0,6,5,5,8,0,7,50,7,1,0,0,2,4,0,0,0,10,7,0,0,0,0,0,6,32,0,0,0,0,10,5,0,0,0,2,3,3,0,3,0,0,6,10,6,13,5,7,3,15,15,4,0,1,2,0,0,0,0,0,0,3,6,0,0,6
Gabon,2017-06-01,yes,1,15,0,4,4,0,10,7,0,0,0,4,10,23,7,4,3,1,0,0,1,12,12,15,0,5,18,0,0,6,1,0,5,0,0,0,4,8,3,6,0,0,0,0,2,7,0,5,0,0,5,18,0,11,0,0,2,0,7,0,10,0,7,6,2,2,0,7,17,5,8,4,2,0,7,0,4,2,1,0,0,0,0,0,0,0,2,7,0,3,5,2,13,0,6,52,5,1,0,0,1,5,0,0,0,8,7,0,0,0,0,0,6,30,0,0,0,2,13,8,0,0,0,2,3,0,0,8,0,0,5,5,4,12,3,4,5,18,12,7,0,0,3,4,0,0,0,0,0,2,12,0,0,6
Gabon,2017-07-01,yes,1,7,4,2,8,0,14,8,0,0,0,5,0,12,6,3,3,1,0,0,4,6,8,20,0,4,9,0,0,4,0,0,22,0,0,0,4,6,2,3,0,0,0,0,2,6,0,10,0,0,15,18,0,26,0,0,3,0,0,0,11,0,7,2,1,1,0,9,9,5,0,4,3,0,2,3,3,2,4,0,0,0,0,0,0,0,2,5,0,4,2,0,13,0,6,49,13,2,0,0,3,3,0,0,0,6,5,0,0,0,0,0,5,30,0,0,0,0,9,2,0,18,0,1,5,0,0,1,0,0,4,10,6,19,2,2,4,26,19,4,0,3,0,0,0,0,0,0,0,4,8,0,0,5
Gabon,2017-08-01,yes,3,4,0,2,3,0,2,10,0,0,0,8,0,13,8,10,2,2,0,7,4,7,11,18,0,6,8,0,0,1,0,0,17,0,0,0,3,0,1,1,0,0,0,0,2,7,0,9,0,0,7,18,0,14,0,0,2,0,0,0,3,0,0,2,2,3,0,7,0,4,9,6,0,1,3,2,4,0,3,1,0,0,0,2,0,0,1,6,0,4,2,0,9,0,3,63,8,2,0,0,4,0,0,0,0,4,11,0,0,0,0,0,5,33,0,0,0,3,6,10,0,39,0,2,4,0,0,2,0,0,6,8,5,14,0,5,3,8,14,6,0,2,0,4,0,0,0,0,0,3,6,0,6,5
Gabon,2017-09-01,yes,3,7,1,0,5,0,4,6,0,0,0,8,0,10,6,7,0,4,0,7,3,5,7,14,0,2,6,0,0,4,0,0,6,0,0,0,2,0,1,1,0,0,0,0,3,4,0,7,0,0,8,20,0,20,1,0,2,0,15,0,14,0,8,1,1,1,0,6,10,4,5,3,2,0,3,6,3,0,3,1,0,0,0,0,0,0,3,2,0,6,2,3,10,0,2,76,6,1,0,0,2,0,4,0,0,3,6,0,0,0,0,0,4,33,0,0,11,0,5,4,0,0,0,1,4,0,0,1,0,0,7,0,2,20,2,2,6,12,3,6.5,0,1,2,0,0,0,0,0,0,4,19,0,17,3
Gabon,2017-10-01,yes,3,32,2,0,3,0,5,8,0,0,0,6,6,11,6,3,2,3,0,0,0,18,7,19,0,3,6,0,0,1,2,0,0,0,0,0,0,6,2,0,0,0,0,0,1,7,0,9,43,0,11,15,0,20,0,0,4,0,0,0,12,0,0,2,1,0,0,6,0,3,4,2,2,0,2,0,9,4,3,1,0,0,0,2,0,0,1,9,0,3,2,6,14,0,2,63,6,1,0,0,3,0,4,0,0,3,3,0,0,0,0,0,4,34,0,0,0,3,9,4,0,20,0,4,1,0,0,3,0,0,8,0,2,21,4,2,4,11,18,3.5,0,2,0,4,0,0,0,0,0,3,12,0,18,7
Gabon,2017-11-01,yes,0,12,0,0,0,0,2,12,0,0,0,5,0,9,8,3,1,2,0,0,1,11,8,12,0,4,7,0,0,4,1,0,11,0,0,0,2,0,2,1,0,0,0,0,2,9,0,9,0,0,2,22,0,15,1,0,0,0,4,0,16,0,0,4,0,0,0,5,9,4,3,4,1,0,19,4,3,4,2,0,0,10,0,0,0,0,2,3,0,7,6,0,7,0,2,55,5,2,0,0,3,0,0,0,0,7,13,0,0,0,0,0,7,24,0,0,0,3,8,3,0,0,0,3,5,0,0,2,0,0,8,5,3,15,3,5,3,13,10,7.5,0,2,2,4,0,0,0,0,0,5,13,0,5,5
Gabon,2017-12-01,no,1,14,0,0,3,0,2,7,0,0,0,3,0,10,8,3,3,2,0,0,2,7,4,15,0,3,9,0,0,3,1,0,5,0,0,0,0,3,2,5,0,0,0,0,1,7,0,17,38,0,8,19,0,12,2,0,1,0,0,0,6,0,7,2,3,1,0,9,0,5,10,3,2,3,5,2,4,2,3,0,0,0,0,0,0,0,2,8,0,3,0,5,11,0,6,47,5,1,0,0,3,3,3,0,0,8,3,0,0,0,0,0,5,28,0,0,0,0,8,8,0,71,0,1,2,0,0,5,0,0,7,7,3,16,3,7,4,13,21,3.5,0,2,2,4,0,0,0,0,0,5,9,0,11,3
Gabon,2018-01-01,no,0,7,1,0,8,0,5,8,0,0,0,5,6,12,7,3,1,1,0,0,0,16,4,13,0,6,7,0,0,1,4,0,33,0,0,0,2,7,1,3,0,0,0,0,1,8,0,38,0,0,7,22,0,12,1,0,2,0,0,0,4,0,0,3,0,1,0,8,9,3,3,2,1,0,2,2,6,3,3,0,0,0,0,3,0,0,1,3,0,3,2,3,16,0,3,65,6,3,0,0,3,4,4,0,0,9,5,0,0,0,0,0,6,25,0,0,0,3,8,9,0,37,0,1,4,0,0,3,0,0,7,21,6,10,5,6,3,10,13,3.5,0,1,0,0,0,0,0,0,0,1,12,0,8,3
Gabon,2018-02-01,yes,2,2,0,0,5,0,4,11,0,0,0,5,0,14,7,6,1,1,0,0,1,13,8,16,0,6,5,0,0,3,1,0,10,0,0,0,1,3,3,1,0,0,0,0,2,5,0,76,0,0,5,22,0,13,0,0,3,0,3,0,11,0,0,1,1,0,0,7,0,4,6,4,0,1,3,3,0,3,3,0,0,0,0,1,0,0,2,11,0,5,3,2,8,0,4,59,4,0,0,0,3,8,0,0,0,12,2,0,0,0,0,0,6,22,0,0,9,0,10,12,0,16,0,2,5,0,0,1,0,0,7,9,9,12,1,6,3,16,6,4,0,1,2,0,0,0,0,0,0,1,12,0,7,2
Gabon,2018-03-01,no,1,10,2,2,6,0,3,6,0,0,0,4,0,10,8,3,1,2,0,6,0,16,4,13,0,4,6,0,0,3,1,0,11,0,0,0,1,6,2,1,0,0,0,0,2,9,0,43,76,0,6,17,0,14,1,0,2,0,14,0,9,0,0,4,1,0,0,7,0,4,2,4,1,0,3,2,4,2,2,0,0,0,0,0,0,0,1,4,0,3,2,8,11,3,5,50,6,1,0,0,3,3,4,0,0,11,8,0,0,0,0,0,7,23,0,0,10,0,10,9,0,18,0,0,4,0,0,4,0,0,6,7,6,18,1,6,5,23,8,5,0,1,2,6,0,0,0,0,0,1,8,0,5,5
Gabon,2018-04-01,yes,0,6,1,2,2,0,6,7,0,0,0,6,5,12,8,3,3,1,0,0,2,11,12,14,0,10,10,0,0,4,0,0,10,0,0,0,2,3,3,3,0,0,0,0,1,4,0,53,35,0,14,17,0,24,4,0,1,0,0,0,7,0,6,2,1,2,0,5,0,5,4,2,2,0,0,2,2,2,3,1,0,8,0,0,0,0,1,8,0,6,3,0,14,0,2,55,3,0,0,0,4,3,0,0,0,12,5,0,0,0,0,0,9,26,0,0,0,2,11,4,0,16,0,1,2,0,0,0,0,0,4,9,8,16,4,4,2,20,19,6.5,0,2,2,4,0,0,0,0,0,4,10,0,10,3
Gabon,2018-05-01,yes,2,10,1,2,6,0,6,12,0,0,0,4,0,10,6,3,3,2,0,0,2,12,5,11,0,9,6,0,0,3,0,0,0,0,0,0,2,3,2,2,0,0,0,0,3,8,0,33,0,0,15,19,0,14,1,0,6,0,13,0,13,0,7,4,1,2,0,6,0,5,6,2,5,0,3,2,4,2,2,0,0,9,0,0,0,0,2,7,0,7,2,0,12,0,15,54,2,0,0,0,3,3,3,0,0,10,17,0,0,0,0,0,6,21,0,0,0,3,6,7,0,0,0,2,3,1,0,4,0,0,7,5,15,15,2,6,4,8,14,7,0,1,2,0,0,0,0,0,0,2,11,0,5,3
Gabon,2018-06-01,yes,0,11,0,0,5,0,2,13,0,0,0,6,11,17,7,3,2,3,0,0,2,8,11,14,0,12,9,0,0,2,1,0,20,0,0,0,1,3,1,1,0,0,0,0,1,8,0,21,0,0,12,21,0,17,0,0,4,0,3,0,8,0,0,2,3,1,0,7,0,4,3,5,2,0,7,8,4,3,3,0,0,0,0,1,0,0,2,7,0,2,7,7,18,0,6,47,3,1,0,0,5,0,0,0,0,8,10,0,0,0,0,0,7,27,0,0,15,0,9,5,0,17,0,2,5,0,0,1,0,0,7,5,10,18,3,7,4,18,14,9,0,0,2,0,0,0,0,0,0,4,16,0,5,4
Gabon,2018-07-01,yes,2,8,4,2,6,0,5,6,0,0,0,5,11,15,7,3,1,1,0,0,1,13,12,13,0,17,9,0,0,3,1,0,16,0,0,0,1,0,2,2,0,0,0,0,3,6,0,14,0,0,12,23,0,22,1,0,4,0,0,0,13,0,0,0,0,1,0,8,0,5,2,2,1,3,3,3,3,2,3,1,0,0,0,3,0,0,3,7,0,7,8,3,9,0,10,50,8,1,0,0,5,0,0,0,0,6,5,0,0,0,0,0,4,24,0,0,20,0,4,2,0,36,0,3,4,0,0,1,0,0,7,5,5,20,2,6,3,20,16,4,0,2,2,4,0,0,0,0,0,5,14,0,11,5
Gabon,2018-08-01,yes,2,10,1,2,4,0,7,5,0,0,0,4,0,10,8,3,2,2,0,6,2,8,5,15,0,16,6,0,0,1,2,0,5,0,0,0,3,0,1,3,0,0,0,0,1,10,0,10,0,0,6,19,0,17,0,0,0,0,10,0,18,0,0,1,0,1,0,7,0,6,2,6,2,0,2,2,3,4,2,0,0,0,0,2,0,0,3,4,0,3,4,0,11,0,2,55,4,1,0,0,5,0,0,0,0,9,5,0,0,0,0,0,3,27,0,0,0,0,5,6,0,0,0,2,4,0,0,0,0,0,7,5,3,21,3,3,3,16,14,5,0,1,2,4,0,0,0,0,0,1,14,0,19,3
Gabon,2018-09-01,no,0,8,3,0,7,0,7,5,0,0,0,6,0,14,6,6,2,2,0,0,3,11,11,14,0,14,4,0,0,5,3,0,5,0,0,0,1,0,1,4,0,0,0,0,2,6,0,22,0,0,4,17,0,11,1,0,5,0,0,0,14,0,0,3,0,1,0,5,0,5,7,3,1,1,3,5,4,4,4,0,0,0,0,0,0,0,2,5,0,2,0,0,12,0,0,61,9,3,0,0,5,6,4,0,0,3,5,0,0,0,0,0,4,32,0,0,0,0,10,3,0,18,0,2,4,0,0,2,0,0,6,5,3,20,2,7,7,16,16,4,0,1,0,0,0,0,0,0,0,1,11,0,33,3
Gabon,2018-10-01,no,1,5,1,2,5,0,5,12,0,0,0,8,11,13,7,6,2,2,0,0,1,10,8,18,0,20,6,0,0,4,2,0,11,0,0,0,0,3,4,6,0,0,0,0,1,5,0,19,0,0,11,23,0,23,1,0,1,0,7,0,12,0,0,1,2,0,0,7,19,3,6,5,2,1,6,5,6,4,2,1,0,0,0,2,0,0,1,15,0,2,2,0,14,0,3,55,3,2,0,0,4,0,0,0,0,4,3,0,0,0,0,0,5,29,0,0,0,3,7,5,0,0,0,3,6,0,0,3,0,0,9,5,3,17,6,3,6,10,12,5,0,1,3,8,0,0,0,0,0,2,7,0,16,4
Gabon,2018-11-01,yes,0,12,1,0,2,0,5,11,0,0,0,3,10,8,7,4,3,2,0,0,2,9,15,14,0,11,6,0,0,3,1,0,15,0,0,0,3,5,2,21,0,0,0,0,2,9,0,14,0,0,18,25,0,17,2,0,1,0,10,0,13,0,0,3,3,2,0,6,9,7,6,2,3,0,10,6,3,3,3,0,0,9,0,1,0,0,2,4,0,3,2,5,12,0,0,50,2,2,0,0,2,0,3,0,0,4,2,0,0,0,0,0,6,30,0,0,0,2,9,7,0,0,0,1,5,1,0,1,0,0,9,5,6,21,11,5,4,8,16,6.5,0,1,4,7,0,0,0,0,0,3,11,0,15,7
Gabon,2018-12-01,yes,1,11,1,2,3,0,2,8,0,0,0,7,0,9,7,0,1,3,0,6,3,12,5,18,0,7,11,0,0,2,2,0,10,0,0,0,3,3,2,3,0,0,0,0,2,6,0,22,71,0,6,17,0,14,0,0,3,0,9,0,5,0,6,2,1,1,0,5,17,6,0,3,3,2,3,2,4,4,3,0,0,0,0,0,0,0,1,6,0,5,7,2,9,0,4,55,5,0,0,0,3,3,6,0,0,5,5,0,0,0,0,0,6,27,0,0,0,7,7,10,0,0,0,3,3,1,0,5,0,0,7,9,5,14,2,3,3,10,17,2,0,3,0,0,0,0,0,0,0,1,12,0,15,8
Gabon,2019-01-01,yes,2,8,2,0,3,0,2,8,0,0,0,4,6,14,6,3,1,4,0,6,3,7,14,16,0,11,2,0,0,5,2,0,10,0,0,0,1,3,2,4,0,0,0,0,1,9,0,19,0,0,14,18,0,12,3,0,2,0,3,0,3,0,7,2,3,0,0,5,9,8,4,5,4,0,2,3,4,2,3,0,0,0,0,2,0,0,5,4,0,3,6,8,14,0,7,50,7,2,0,0,6,3,0,0,0,6,5,0,0,0,0,0,5,29,0,0,0,0,8,7,0,54,0,1,5,0,0,1,0,0,6,10,3,14,2,6,3,8,8,5.5,0,1,0,0,0,0,0,0,0,2,32,0,5,4
Gabon,2019-02-01,yes,1,7,1,0,5,0,4,9,0,0,0,4,10,11,6,3,1,2,0,0,1,9,7,12,0,15,9,0,0,2,1,0,15,0,0,0,3,3,3,5,0,0,0,0,2,9,0,44,0,0,14,16,0,11,2,0,1,0,3,0,8,0,7,5,1,1,0,7,9,6,4,1,1,0,4,3,4,4,4,1,0,0,0,0,0,0,2,9,0,4,2,0,14,0,6,56,8,3,0,0,4,12,3,0,0,10,7,0,0,0,0,0,5,28,0,0,24,0,10,4,0,34,0,2,3,0,0,5,0,0,7,7,7,20,2,4,7,15,6,7.5,0,2,0,4,0,0,0,0,0,1,17,0,5,2
Gabon,2019-03-01,yes,1,9,1,0,5,0,3,7,0,0,0,4,11,15,6,0,5,2,0,0,2,10,9,21,0,8,10,0,0,4,1,0,0,0,0,0,1,3,2,7,0,0,0,0,1,5,0,24,0,0,13,17,0,7,0,0,1,0,0,0,14,0,0,4,2,3,0,5,0,4,3,7,4,1,2,5,5,2,3,0,0,0,0,0,0,0,1,2,0,5,6,3,20,0,8,41,8,1,0,0,1,6,0,0,0,7,5,0,0,0,0,0,5,27,0,0,20,0,10,8,0,18,0,2,4,2,0,5,0,0,6,5,7,19,4,5,2,9,10,6.5,0,2,2,0,0,0,0,0,0,1,7,0,5,6
Gambia,2011-01-01,no,7,0,0,0,43,0,0,21,0,0,0,0,0,0,25,9,4,0,0,0,10,0,14,9,0,0,8,0,0,7,15,0,0,0,0,0,19,0,11,24,12,0,0,0,9,18,0,7,0,0,0,11,0,10,6,0,16,0,6,0,8,7,0,12,13,12,0,25,0,6,47,13,0,0,0,0,4,6,12,0,0,0,0,8,0,0,18,7,0,0,0,14,0,0,0,28,13,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,26,0,0,0,0,16,11,0,0,0,0,0,0,0,0,0,0,14,0,7,17,13,3,8,8,8,15,0,11,0,0,0,0,0,0,0,0,12,0,0,0
Gambia,2011-02-01,no,5,20,0,0,0,0,0,13,0,51,10,27,39,0,24,6,6,4,0,0,16,13,30,0,0,34,5,0,0,6,15,27,0,0,0,0,18,0,6,0,0,0,0,0,7,16,0,8,0,0,13,12,4,0,0,0,3,0,7,0,13,9,0,0,9,0,0,10,0,8,100,7,7,0,25,7,3,0,13,0,0,0,0,0,0,0,0,19,0,3,0,19,0,0,0,70,18,5,0,0,6,0,0,0,30,0,0,0,0,0,0,0,5,25,0,0,8,0,22,8,0,0,0,0,0,0,0,8,0,0,7,0,5,16,0,2,8,12,10,9.5,0,4,0,0,0,0,0,0,0,0,17,0,0,0
Gambia,2011-03-01,no,5,0,0,0,0,0,0,17,0,0,0,0,38,0,23,6,9,9,0,0,10,5,50,0,0,0,0,0,0,3,10,26,0,0,0,0,11,6,4,0,8,0,0,14,0,26,0,5,0,0,13,13,0,7,4,0,12,0,5,0,14,0,41,4,9,0,0,13,0,7,0,13,8,0,0,0,9,0,22,7,0,0,0,0,0,0,6,15,0,7,0,9,15,0,0,31,9,5,0,0,0,0,0,0,0,0,2,0,0,0,27,0,7,23,0,0,8,12,31,0,0,0,0,0,7,0,0,12,0,7,10,0,0,36,0,3,5,0,14,12,0,8,0,21,0,0,0,0,0,0,18,0,19,0
Gambia,2011-04-01,no,0,0,8,0,18,0,0,24,0,0,8,69,0,0,20,11,2,19,0,0,12,4,17,5,9,28,5,0,0,7,7,23,0,0,0,0,12,5,4,6,0,0,0,0,6,11,0,11,0,0,8,9,0,15,7,0,12,0,0,0,14,4,0,4,7,0,0,7,0,4,0,11,7,0,0,6,4,4,15,0,0,0,0,0,0,0,22,9,0,4,0,9,0,0,0,29,8,4,0,56,0,0,0,0,0,0,2,0,0,0,0,0,8,43,0,0,0,0,25,7,0,0,0,7,0,0,0,10,0,0,10,0,0,17,0,3,7,10,19,15.5,6,3,0,0,0,0,0,0,0,0,10,0,10,0
Gambia,2011-05-01,no,5,0,8,5,0,0,97,13,0,0,10,51,37,0,17,6,6,19,0,0,9,12,19,9,0,0,5,0,0,2,14,26,33,0,0,0,14,26,7,13,0,0,0,0,6,9,0,7,0,0,6,15,8,34,9,0,5,0,0,0,12,4,0,4,8,0,0,18,0,4,0,9,14,0,16,0,5,4,17,0,0,0,0,0,0,0,6,9,0,7,0,0,13,32,37,59,8,5,0,0,0,0,5,0,0,0,2,0,0,0,0,0,13,45,0,0,0,11,20,8,0,7,0,0,0,0,0,0,0,6,11,0,5,27,0,1,13,5,12,19,0,7,0,0,0,0,0,0,0,26,8,0,0,7
Gambia,2011-06-01,no,0,0,8,0,9,0,45,17,0,0,18,25,35,0,19,11,4,4,0,0,7,12,27,11,0,0,0,65,0,10,9,0,0,0,0,0,13,8,3,9,8,0,0,0,6,23,0,9,0,0,0,13,6,19,4,0,12,0,8,0,12,0,0,0,16,0,0,21,0,6,62,17,7,0,22,6,3,0,20,0,0,0,0,0,0,0,12,4,0,5,0,9,0,0,0,25,0,9,0,0,6,0,5,0,0,0,0,0,0,0,0,0,8,44,0,0,0,10,13,7,0,7,0,0,0,0,0,0,0,6,22,0,4,13,0,3,15,16,16,9.5,6,7,0,0,0,0,0,0,0,0,13,0,11,0
Gambia,2011-07-01,no,0,9,0,5,19,0,0,17,0,0,9,0,0,19,19,0,6,16,0,0,8,4,18,11,0,31,0,0,0,7,15,0,0,0,0,0,7,11,10,6,0,0,0,0,6,15,0,7,0,0,6,6,3,13,12,0,12,0,4,0,15,4,0,0,24,0,0,12,0,5,0,9,0,33,23,0,10,0,4,6,0,0,0,0,0,0,24,14,0,6,0,0,0,0,0,56,8,7,0,0,0,0,15,0,0,0,7,0,31,0,0,0,4,35,0,0,0,0,13,15,0,0,0,0,0,0,0,5,0,6,11,0,0,20,0,3,25,16,20,10,0,4,0,0,0,0,0,0,0,0,8,10,11,5
Gambia,2011-08-01,no,0,0,0,0,9,0,0,7,0,0,0,24,0,17,11,6,2,0,0,0,18,12,9,6,0,29,0,0,0,11,10,0,0,0,0,0,9,5,5,0,0,20,0,0,6,14,7,18,0,0,6,24,6,9,12,0,5,12,4,0,9,4,0,0,20,8,0,28,0,7,0,6,6,0,7,0,12,4,36,0,0,0,0,0,0,0,6,4,0,9,0,9,24,0,0,45,0,11,0,0,11,0,9,0,0,0,0,0,0,0,0,0,8,42,0,0,0,0,12,0,0,6,0,7,0,0,0,7,0,0,8,0,5,17,0,2,14,15,16,4,0,10,0,18,0,0,0,0,0,24,7,0,0,0
Gambia,2011-09-01,no,4,0,7,4,15,0,0,11,0,0,0,21,29,0,17,5,0,3,0,0,13,0,45,5,0,25,4,0,0,8,15,20,0,0,0,0,0,4,3,5,0,0,0,0,7,10,0,11,0,0,10,6,3,10,10,0,9,0,7,0,2,7,0,0,13,0,0,10,0,5,0,10,6,0,0,0,4,7,3,0,0,0,0,0,0,0,5,0,0,5,0,7,0,0,0,23,7,9,0,0,0,0,4,0,0,4,9,0,50,0,0,0,3,27,0,0,0,0,19,0,0,0,0,19,0,0,33,0,0,0,13,0,0,22,0,2,6,13,15,5.5,5,14,0,16,0,0,0,0,0,0,6,0,0,4
Gambia,2011-10-01,no,6,0,0,4,0,0,0,15,0,0,0,20,0,0,7,7,5,3,0,0,12,7,15,0,0,25,0,0,0,5,7,0,0,0,0,0,10,4,3,5,12,0,0,7,5,14,0,4,0,0,5,18,3,10,10,0,3,0,0,0,6,0,56,3,7,6,0,15,0,8,25,12,5,0,12,0,6,3,17,14,0,0,0,4,0,0,5,14,0,8,0,0,21,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,13,42,0,0,0,8,24,24,0,5,0,0,0,0,0,4,0,0,9,0,0,19,0,4,14,4,14,5.5,0,6,0,0,0,0,0,0,0,0,17,0,9,4
Gambia,2011-11-01,no,0,0,12,0,0,0,34,8,0,0,7,18,52,0,17,6,3,3,0,0,10,3,7,6,0,46,0,0,0,5,7,0,0,0,0,0,19,8,4,4,0,16,0,6,9,20,0,17,0,0,0,7,6,19,6,0,10,9,3,0,2,3,0,3,18,0,0,3,0,11,22,11,5,0,50,4,2,0,9,0,0,0,0,4,0,0,4,7,0,2,0,0,9,0,0,44,12,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,17,40,0,0,0,0,31,0,0,19,0,0,5,0,0,4,0,9,10,0,0,17,0,3,7,8,19,8.5,4,3,0,0,0,0,0,0,0,19,6,0,8,3
Gambia,2011-12-01,yes,7,7,6,0,7,0,0,15,0,0,0,18,26,0,13,4,4,0,0,0,8,0,21,4,0,0,0,0,0,4,9,0,0,0,0,0,7,6,6,43,0,0,0,6,4,9,0,19,0,37,4,12,0,9,0,0,13,9,3,0,9,0,0,0,9,6,0,8,0,9,23,11,0,0,22,4,4,3,27,13,0,0,0,0,0,0,18,10,0,4,0,7,19,0,0,66,9,8,0,0,0,0,0,22,0,0,2,0,0,0,0,0,8,33,0,0,0,8,15,8,0,5,0,0,0,0,0,8,0,0,13,0,0,17,0,4,20,0,14,6.5,0,3,0,0,0,0,0,0,0,0,10,0,16,0
